"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"JSWSTEEL","EQ","01-Jan-2020","        270.05","        270.70","        273.50","        265.85","        268.30","        268.10","        269.49","    6952048","          1873512329.60","      44999","    1052112","         15.13"
"JSWSTEEL","P2","01-Jan-2020","          1.20","          1.25","          1.25","          1.20","          1.25","          1.25","          1.24","       9924","               12342.30","         19","       8670","         87.36"
"JSWSTEEL","EQ","02-Jan-2020","        268.10","        272.00","        277.00","        271.55","        276.90","        276.45","        274.93","   10780926","          2964044701.00","      73900","    1139113","         10.57"
"JSWSTEEL","P2","02-Jan-2020","          1.25","          1.25","          1.25","          1.20","          1.25","          1.25","          1.25","      46865","               58381.50","         30","      46840","         99.95"
"JSWSTEEL","EQ","03-Jan-2020","        276.45","        276.45","        276.45","        270.75","        272.20","        272.45","        273.17","    5943349","          1623533319.55","      38332","    1042941","         17.55"
"JSWSTEEL","P2","03-Jan-2020","          1.25","          1.25","          1.25","          1.20","          1.20","          1.25","          1.24","      10058","               12502.75","         19","       4652","         46.25"
"JSWSTEEL","EQ","06-Jan-2020","        272.45","        270.50","        270.75","        262.30","        264.30","        264.25","        265.68","    4529599","          1203441301.55","      30673","     683423","         15.09"
"JSWSTEEL","P2","06-Jan-2020","          1.25","          1.20","          1.25","          1.20","          1.20","          1.20","          1.20","      46545","               55954.25","         15","      44539","         95.69"
"JSWSTEEL","EQ","07-Jan-2020","        264.25","        266.15","        270.15","        263.10","        265.50","        265.25","        266.60","    4465297","          1190458239.05","      31857","     454146","         10.17"
"JSWSTEEL","P2","07-Jan-2020","          1.20","          1.20","          1.25","          1.20","          1.20","          1.20","          1.24","       7157","                8843.70","         15","       5106","         71.34"
"JSWSTEEL","EQ","08-Jan-2020","        265.25","        261.40","        264.50","        257.00","        262.70","        262.50","        260.90","    8088132","          2110182398.00","      44788","     636169","          7.87"
"JSWSTEEL","P2","08-Jan-2020","          1.20","          1.25","          1.25","          1.20","          1.20","          1.25","          1.23","      20872","               25718.15","         22","      13410","         64.25"
"JSWSTEEL","EQ","09-Jan-2020","        262.50","        267.70","        279.20","        267.70","        278.00","        278.10","        274.36","   13317832","          3653850840.75","      82455","    1224673","          9.20"
"JSWSTEEL","P2","09-Jan-2020","          1.25","          1.25","          1.25","          1.20","          1.25","          1.25","          1.25","     167137","              208556.25","         42","      89228","         53.39"
"JSWSTEEL","EQ","10-Jan-2020","        278.10","        278.00","        280.00","        275.00","        277.65","        277.90","        277.77","    7625227","          2118087374.60","      51942","     593373","          7.78"
